fmpo,skos:exactMatch seko,owl:deprecated,skos:prefLabel_fi,skos:prefLabel_sv,skos:prefLabel_en,skos:altLabel,alt_lang,skos:hiddenLabel,hidden_lang,spatial-uri,dct:spatial,skos:topConceptOf,skos:broader,skos:broader_Label,editorial_issue_URL,YSO-ID,wikidata-id,skos:editorialNote,H&S_notation,H&S-ID,MIMO-ID,dbpedia,SEKO-LCMPT-mapping,LCMPT-ID,rdfs:seeAlso,dct:isReplacedBy ,skos:related,skos:definition,skos:scopeNote,skos:changeNote,skos:historyNote,skos:modified,seko:statusNote,skos:noteSeko1,iconclass-uri
fmpo:00231,,,,,,clavecín eléctrico,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00231,,,,,,clavecin electrique,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00231,,,,,,clavecín electrónico,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00231,,,,,,clavessin électrique,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00231,,,,,,clavicembalo elettrico,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00231,,,,,,,,clavecin electrico,es,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00231,,,,,,,,clavecin electronico,fi,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00231,,,,,,,,clavessin electrique,fr,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00232,http://urn.fi/urn:nbn:fi:au:seko:00232,,claviola (lyömäsoitin),claviola,claviola,,,,,"http://www.yso.fi/onto/yso/p104968,http://www.yso.fi/onto/yso/p107128",Ranska|Englanti,,"fmpo:00487, fmpo:00543",kellopeli|kosketinsoitin,,,http://www.wikidata.org/entity/Q116982910,,,,,,,,,,,,,,,,TARKISTA,"Kaksi erilaista 1800-luvulla kehiteltyä kosketinsoitinta, joissa kummassakin vasarat lyövät ohuita teräslevyjä.",
fmpo:00232,,,,,,clavi-lame,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00232,,,,,,clavilame,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00232,,,,,,Zungenklavier,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00233,http://urn.fi/urn:nbn:fi:au:seko:00233,,claviola (vapaalehdykkäsoitin),Hohner claviola,key-bagpipe,,,,,,,,"fmpo:01170, fmpo:00543",vapaalehdykkäsoitin|kosketinsoitin,,,http://www.wikidata.org/entity/Q5129638,,,,,,,,,,,,,,,,TARKISTA,"1960-luvulla suunniteltu ja Hohnerin valmistama vapaalehdykkäsoitin, jossa on koskettimisto ja jota soittaja puhaltaa ilmaa letkun kautta.",
fmpo:00233,,,,,,Hohner claviola,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00234,http://urn.fi/urn:nbn:fi:au:seko:00234,,clavioline,clavioline,clavioline,,,,,,,,"fmpo:00543, fmpo:01021",kosketinsoitin|sähkösoitin,,,http://www.wikidata.org/entity/Q2978687,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015161,,,,,,,,,TARKISTA,Mekaanis-sähköinen kosketinsoitin.,
fmpo:00235,http://urn.fi/urn:nbn:fi:au:seko:00235,,cobză,cobză,cobză,,,,,"http://www.yso.fi/onto/yso/p105030,http://www.yso.fi/onto/yso/p107667",Romania|Moldova,,fmpo:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q2216785,,,,,,,,,,,,,,,,TARKISTA,Romaniassa ja Moldovassa käytettävä lyhytkaulainen luuttusoitin.,
fmpo:00235,,,,,,cobza,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00235,,,,,,kobza,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00236,http://urn.fi/urn:nbn:fi:au:seko:00236,,colascione,colascione,colascione,,,,,http://www.yso.fi/onto/yso/p94111,Eurooppa,,fmpo:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q748420,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015165,,,,,,,,,TARKISTA,"Arabialaista alkuperää oleva eurooppalainen näppäilysoitin (luuttu tai mandoliini), joka oli käytössä 1500-luvulta 1700-luvulle.",
fmpo:00237,http://urn.fi/urn:nbn:fi:au:seko:00237,,concertina,concertina,duet concertina,,,,,,,,fmpo:00710,näppäinharmonikka,,,http://www.wikidata.org/entity/Q593050,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015168,,,,,,,,,TARKISTA,Kuusikulmainen näppäinharmonikka.,
fmpo:00237,,,,,,duettoconcertina,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00237,,,,,,konsertina,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00237,,,,,,Konzertina,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00238,http://urn.fi/urn:nbn:fi:au:seko:00238,,conga,conga,conga,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:00239,congarumpu,,,http://www.wikidata.org/entity/Q118087352,,,,,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015172,,,,,,,,,TARKISTA,"Keskikokoinen congarumpu, jota soitetaan yhdessä quinton ja tumban kanssa.",
fmpo:00239,http://urn.fi/urn:nbn:fi:au:seko:00239,,congarumpu,congatrumma,conga drum,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:00864,rumpu,,http://www.yso.fi/onto/yso/p29975,http://www.wikidata.org/entity/Q270200,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015172,,,,,,,,,TARKISTA,"Afro- ja latinalaisamerikkalaisessa musiikissa yleensä pareittain käytettävä noin 90 cm korkea rumpu, jonka kolme eri kokoa ovat nimeltään quinto, conga ja tumba.",
fmpo:00239,,,,,,cgs (congarummut),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00239,,,,,,conga (congarummut),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00239,,,,,,congarummut,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00239,,,,,,congatrummor,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00239,,,,,,timba,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00239,,,,,,tumbadora,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00239,,,,,,tumbarumpu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00240,http://urn.fi/urn:nbn:fi:au:seko:00240,,continuo,continuo,basso continuo,,,,,,,,"fmpo:00953, fmpo:01208",soitin|yhtye,https://github.com/NatLibFi/SEKO/issues/112,http://www.yso.fi/onto/yso/p9312,http://www.wikidata.org/entity/Q114237252,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015173,,,,,,ISSUE created - change broader,,2026-07-03,KESKEN,"Yhdellä tai useammalla soittimella toteutettava säestys, joka perustuu tavallisesti säveltäjän kirjoittamaan bassostemmaan ja sointuja ilmaiseviin numeroihin.",
fmpo:00240,,,,,,basso continuo,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00240,,,,,,continuo,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00240,,,,,,figured bass,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00240,,,,,,Generalbass,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00240,,,,,,kenraalibasso,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00240,,,,,,thoroughbass,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00240,,,,,,through bass,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00241,http://urn.fi/urn:nbn:fi:au:seko:00241,,cornamusa (tuulikapselisoitin),cornamuse,cornamuse,,,,,,,,fmpo:01149,tuulikapselisoitin,,,http://www.wikidata.org/entity/Q594256,,,,,,,,,,,,,,,,TARKISTA,"Renenssanssiajan tuulikapselisoitin, toimintaperiaatteeltaan kuin krumhorn, mutta muodoltaan suora ja ääneltään hiljaisempi ja pehmeämpi.",
fmpo:00241,,,,,,cornemuse (tuulikapselisoitin),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00241,,,,,,kornamuusa (tuulikapselisoitin),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00242,http://urn.fi/urn:nbn:fi:au:seko:00242,,cornophone,cornophone,cornophone,,,,,http://www.yso.fi/onto/yso/p104968,Ranska,,fmpo:01171,vaskipuhallin,,,http://www.wikidata.org/entity/Q1134224,,,,,,,,,,,,,,,,TARKISTA,1890-luvulla kehitetty vaskipuhallinsoitin.,
fmpo:00243,http://urn.fi/urn:nbn:fi:au:seko:00243,,cornu,cornu,cornu,,,,,http://www.yso.fi/onto/yso/p105081,Rooman valtakunta,,fmpo:01171,vaskipuhallin,,,http://www.wikidata.org/entity/Q1134287,,,,,,,,,,,,,,,,TARKISTA,Rooman valtakunnan ajan vaskipuhallinsoitin.,
fmpo:00244,http://urn.fi/urn:nbn:fi:au:seko:00244,,country-kitara,country gitarr,country guitar,,,,,,,,fmpo:00504,kitara,,,http://www.wikidata.org/entity/Q2563510,,,,,,,,,,,,,,,,TARKISTA,"Teräskielinen akustinen kitara, jonka kaikukoppa on yleensä klassisen kitaran vastaavaa suurikokoisempi.",
fmpo:00244,,,,,,teräskielinen akustinen kitara,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00245,http://urn.fi/urn:nbn:fi:au:seko:00245,,cristal baschet,cristal baschet,crystal baschet,,,,,,,,fmpo:00581,lasiharmonikka,,,http://www.wikidata.org/entity/Q655389,,,,,,,,,,,,,,,,TARKISTA,Värähtelevistä lasitangoista rakennettu kromaattisen 54-äänisen asteikon tarjoava lasiharmonikkasoitin.,
fmpo:00245,,,,,,crystal organ,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00246,http://urn.fi/urn:nbn:fi:au:seko:00246,,cromorne,cromorne,cromorne,,,,,http://www.yso.fi/onto/yso/p104968,Ranska,,fmpo:00715,oboesoitin,,,http://www.wikidata.org/entity/Q11434792,,,,,,,,,,,,,,,,TARKISTA,"Ranskan hovissa 1600- ja 1700-luvuilla käytetty fagotin sukuinen puhallinsoitin, jonka täsmällinen rakenne ja muut ominaisuudet ovat jääneet epäselviksi. Kyseessä on joka tapauksessa eri soitin kuin krumhorni.",
fmpo:00247,http://urn.fi/urn:nbn:fi:au:seko:00247,,crotales,crotales,crotales,,,,,,,,fmpo:00585,lautanen,,,http://www.wikidata.org/entity/Q1141589,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015189,,,,,,,,,TARKISTA,Pienikokoiset metalliset lautaset.,
fmpo:00247,,,,,,antique cymbals,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00248,http://urn.fi/urn:nbn:fi:au:seko:00248,,crwth,crwth,crwth,,,,,http://www.yso.fi/onto/yso/p111117,Wales,,fmpo:00446,jousisoitin,,http://www.yso.fi/onto/yso/p38253,http://www.wikidata.org/entity/Q766461,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015191,,,,,,,,,TARKISTA,"Walesilainen (kelttiläinen) jousella soitettava lyyra, jonka lähisukulaisia ovat jouhikko ja chrotta.",
fmpo:00249,http://urn.fi/urn:nbn:fi:au:seko:00249,,csakan,csakan,romantic recorder,,,,,http://www.yso.fi/onto/yso/p105294,Itävalta,,fmpo:00704,nokkahuilu,,,http://www.wikidata.org/entity/Q1802897,,,,http://www.mimo-db.eu/InstrumentsKeywords/6510,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015192,,,,,,,,,TARKISTA,1800-vaihteessa Itävallassa muotiin tullut kävelykepin mallinen tulppakanavahuilu.,
fmpo:00249,,,,,,čakan,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,csákány,hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,czakan,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,kävelykeppihuilu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,kävelykeppinokkahuilu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,Spazierstockblockflöte,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,Stockblockflöte,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,Stockflöte,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,,,csakany,hu,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,,,kavelykeppihuilu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,,,kavelykeppinokkahuilu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,,,Spazierstockblockflote,de,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,,,Stockblockflote,de,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00249,,,,,,,,Stockflote,de,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00250,http://urn.fi/urn:nbn:fi:au:seko:00250,,cuatro,cuatro,cuatro,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:00504,kitara,,,http://www.wikidata.org/entity/Q507102,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015193,,,,,,,,,TARKISTA,Latinalaisen Amerikan musiikissa käytettävä nelikielinen kitara.,
fmpo:00251,http://urn.fi/urn:nbn:fi:au:seko:00251,,cuatro y medio,cuatro y medio,cuatro y medio,,,,,http://www.yso.fi/onto/yso/p107681,Venezuela,,fmpo:00504,kitara,,,http://www.wikidata.org/entity/Q117038061,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015193,,,,,,,,,TARKISTA,Latinalaisen Amerikan musiikissa käytettävä nelikielinen kitara.,
fmpo:00252,http://urn.fi/urn:nbn:fi:au:seko:00252,,cucharas,cucharas,cucharas,,,,,"http://www.yso.fi/onto/yso/p105269,http://www.yso.fi/onto/yso/p108603",Kuuba|Antillit,,fmpo:00619,lusikat,,,http://www.wikidata.org/entity/Q30907146,,,,,,,,,,,,,,,,TARKISTA,Kuubalaiset soittimina käytettävät lusikat.,
fmpo:00252,,,,,,lusikat,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00252,,,,,,spoons,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00253,http://urn.fi/urn:nbn:fi:au:seko:00253,,cuica,cuica,cuica,,,,,http://www.yso.fi/onto/yso/p108126,Brasilia,,fmpo:00508,kitkarumpu,,,http://www.wikidata.org/entity/Q176926,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015194,,,,,,,,,TARKISTA,"Latinalaisamerikkalaisessa musiikissa, erityisesti sambassa käytettävä yksikalvoinen  kitkarumpu.",
fmpo:00254,http://urn.fi/urn:nbn:fi:au:seko:00254,,cununo,cununo,cununo,,,,,"http://www.yso.fi/onto/yso/p106419,http://www.yso.fi/onto/yso/p108648",Kolumbia|Ecuador,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q117039218,,,,,,,,,,,,,,,,TARKISTA,"Latinalaisen Amerikan intiaanimusiikissa käytettävä kartionmuotoinen, yksikalvoinen rumpu.",
fmpo:00255,http://urn.fi/urn:nbn:fi:au:seko:00255,,cura,cura,cura,,,,,http://www.yso.fi/onto/yso/p105573,Turkki,,fmpo:00905,saz,,,http://www.wikidata.org/entity/Q1144423,,,,,,,,,,,,,,,,TARKISTA,"Turkkilainen pitkäkaulainen luuttusoitin, saz-soitinperheen pienikokoisin soitin.",
fmpo:00256,http://urn.fi/urn:nbn:fi:au:seko:00256,,cümbüş,cümbüş,cümbüş,,,,,http://www.yso.fi/onto/yso/p105573,Turkki,,fmpo:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q516559,,,,,,,,,,,,,,,,TARKISTA,"Turkkilainen pitkäkaulainen luuttusoitin, jossa on metallinen resonaattori.",
fmpo:00256,,,,,,cumbus,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00257,http://urn.fi/urn:nbn:fi:au:seko:00257,,dabo,dabo,dabo,,,,,"http://www.yso.fi/onto/yso/p104984,http://www.yso.fi/onto/yso/p175114",Kiina|Xinjiang,,fmpo:00585,lautanen,,,http://www.wikidata.org/entity/Q117069546,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015195,,,,,,,,,TARKISTA,Kiinalaiset pronssiset lautaset.,
fmpo:00257,,,,,,dapo,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00257,,,,,,large cymbals,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00257,,,,,,"大鈸,",zh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00258,http://urn.fi/urn:nbn:fi:au:seko:00258,,dadaiko,dadaiko,dadaiko,,,,,http://www.yso.fi/onto/yso/p105023,Japani,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q117039256,,,,,,,,,,,,,,,,TARKISTA,Japanilainen rumpupari.,
fmpo:00259,http://urn.fi/urn:nbn:fi:au:seko:00259,,dāira,dāira,dāira,,,,,"http://www.wikidata.org/entity/Q263686,http://www.yso.fi/onto/yso/p109970,http://www.yso.fi/onto/yso/p105025,http://www.yso.fi/onto/yso/p107650,http://www.yso.fi/onto/yso/p105336,http://www.yso.fi/onto/yso/p107663,http://www.yso.fi/onto/yso/p106202",Kaakkois-Eurooppa|Kaukasia|Lähi-Itä|Keski-Aasia|Etelä-Aasia|Azerbaidžan|Afganistan|Iran,,fmpo:01050,tamburiini,https://github.com/NatLibFi/SEKO/issues/39,,http://www.wikidata.org/entity/Q3038392,,211.311,,http://www.mimo-db.eu/InstrumentsKeywords/2536,,,,,,,,,changed preflabel from daire to daira; added altLabel values inclluding deprecated doira ,,2026-06-23,valid,"Kaakkois-Euroopassa, Kaukasuksella, Keski- ja Etelä-Aasiassa tunnettu tamburiini, josta käytetään eri alueilla hieman poikkeavia nimiä.",
fmpo:00259,,,,,,dāire,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dāireh,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,daire,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dajre,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dajrera,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dayereh,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,doira,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dojra,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,doyra,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,doira,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dairea,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dahira,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dara,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dayra,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,dayre,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,,,daira,fi,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00259,,,,,,,,daireh,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00260,http://urn.fi/urn:nbn:fi:au:seko:00260,,dala-fandir,dala-fandyr,dala-fandyr,,,,,http://www.yso.fi/onto/yso/p167802,Ossetia,,fmpo:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q117039349,,,,http://www.mimo-db.eu/InstrumentsKeywords/4755,,,,,,,,,,,,TARKISTA,Ossetiassa Kaukasuksella käytettävä kaksi- tai kolmikielinen luuttusoitin.,
fmpo:00261,http://urn.fi/urn:nbn:fi:au:seko:00261,,damaru,damaru,damaru,,,,,"http://www.wikidata.org/entity/Q60140,http://www.yso.fi/onto/yso/p110128,http://www.yso.fi/onto/yso/p106176,http://www.yso.fi/onto/yso/p105251",Intian niemimaa|Himalaja|Tiibet|Mongolia,,fmpo:01092,tiimalasirumpu,,,http://www.wikidata.org/entity/Q1158229,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015343,,,,,,,,,TARKISTA,"Tiimalasin muotoinen kaksoisrumpu, jota käytetään Intian niemimaalla, Himalajalla ja Mongoliassa.",
fmpo:00262,http://urn.fi/urn:nbn:fi:au:seko:00262,,đàn bầu,đàn bầu,đàn bầu,,,,,http://www.yso.fi/onto/yso/p104988,Vietnam,,fmpo:00943,sitra,,,http://www.wikidata.org/entity/Q342244,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015199,,,,,,,,,TARKISTA,Vietnamilainen yksikielinen noin 80–100 cm pitkä pohjaton laatikkositra.,
fmpo:00262,,,,,,dan bau,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00262,,,,,,đàn đoc huyen,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00262,,,,,,độc huyền cầm,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00262,,,,,,,,dan doc huyen,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00262,,,,,,,,doc huyen cam,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,http://urn.fi/urn:nbn:fi:au:seko:00263,,darabuka,darbuka,darbuka,,,,,"http://www.yso.fi/onto/yso/p105841,http://www.yso.fi/onto/yso/p109229,http://www.yso.fi/onto/yso/p106673,http://www.yso.fi/onto/yso/p105717,http://www.yso.fi/onto/yso/p105242",Egypti|Albania|Bulgaria|Malesia|Indonesia,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q319154,"""2026-07-25 added wikipedia link which lists many names of the instrument from different countries""",,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015203,https://fi.wikipedia.org/wiki/Darbuka|https://doi.org/10.1093/gmo/9781561592630.article.07209,,,,,,,2026-07-25,KESKEN,Varsinkin islamilaisten maiden musiikissa yleinen yksikalvoinen pikarirumpu.,
fmpo:00263,,,,,,darabuke,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,darabukka,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,darbouka,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,darboukka,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,darbuka,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,darbukka,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,darbukkah,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,deblek,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,dembilk,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,derbakeh,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,derbocka,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,derbuga,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,derbukka,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,dombak,ir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,dombek,ir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,doubmag,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,doumbeg,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,doumbek,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,dümbelek,tt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,glong yao,la,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,goblet drum,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,hoqa,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,klong yao,la,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,pikarirumpu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,qypi,al,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tarabuka,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tarambuka,bu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tarbouka,uz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tepill,ku,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tombak,ir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tombale,ir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tombuleki,ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,toumbeleki,ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,toumberleki,ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,toumpeleki,ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,tumbeleki,ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,zairbaghali,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,zarb,ir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,zerbaghali,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00263,,,,,,,,dumbelek,it,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00264,http://urn.fi/urn:nbn:fi:au:seko:00264,,daudytė,daudytė,daudytė,,,,,http://www.yso.fi/onto/yso/p94268,Liettua,,fmpo:00819,puutrumpetti,,,http://www.wikidata.org/entity/Q109773883,,,,,,,,,,,,,,,,TARKISTA,Liettualainen puinen puhallinsoitin.,
fmpo:00264,,,,,,daudyte,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00264,,,,,,liettualainen tuohitorvi,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00264,,,,,,trimitas,lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
