seko,deprekotu,skos:preflLabel@fi,skos:prefLabel@sv,skos:prefLabel@en,skos:altLabel,alt_lang,skos:hiddenLabel,hidden_lang,spatial-uri,dct:spatial,skos:broader,skos:broader_prefLabel,issuet skos-note,YSO-ID,wikidata-id,skos:editorialNote,H&S,MIMO-ID,SEKO-LCMPT-mapping,LCMPT-ID,rdfs:seeAlso
http://urn.fi/urn:nbn:fi:au:seko:00513,,klarinettisoitin,enkelrörbladinstrument,single reed instrument,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00587,lehdykkäpuhallinsoitin,,,http://www.wikidata.org/entity/Q185626,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015648,
http://urn.fi/urn:nbn:fi:au:seko:00513,,,,,ruokokielekesoitin,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00513,,,,,"yksilehdykkäinen ruokolehtisoitin",fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00514,,klavikordi,klavikord,clavichord,,,,,<http://www.yso.fi/onto/yso/p94111>,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00943|http://urn.fi/urn:nbn:fi:au:seko:00543,sitra|kosketinsoitin,,http://www.yso.fi/onto/yso/p17325,http://www.wikidata.org/entity/Q191823,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015157,
http://urn.fi/urn:nbn:fi:au:seko:00514,,,,,clavicorde,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00514,,,,,clavier (klavikordi),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00514,,,,,manicorde,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00515,,klavikytherium,klavikytherium,clavicytherium,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00194,cembalo,,,http://www.wikidata.org/entity/Q1746064,,,,skos:exactMatch,https://id.loc.gov/authorities/performanceMediums/mp2013015159,
http://urn.fi/urn:nbn:fi:au:seko:00515,,,,,cembalo verticale,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00515,,,,,clavicytherium,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00516,,klavinetti,clavinet,clavinet,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01021|http://urn.fi/urn:nbn:fi:au:seko:00543,sähkösoitin|kosketinsoitin,,,http://www.wikidata.org/entity/Q1099153,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00517,,knokwane,knokwane,knokwane,,,,,"<http://www.yso.fi/onto/yso/p105092>,<http://www.yso.fi/onto/yso/p106268>",Namibia|Botswana,http://urn.fi/urn:nbn:fi:au:seko:00955,soittokaari,Tee Github issue ,,PUUTTUU,MERGE? Possibly same as kalumbu?,,,,,https://en.wikipedia.org/wiki/Kalumbu| https://www.facebook.com/watch/?v=553700388136531
http://urn.fi/urn:nbn:fi:au:seko:00518,,kōauau,kōauau,kōauau,,,,,"<http://www.yso.fi/onto/yso/p105384>,<http://www.yso.fi/onto/yso/p108839>",Uusi Seelanti|Polynesia,http://urn.fi/urn:nbn:fi:au:seko:00611,lovihuilu,,,http://www.wikidata.org/entity/Q3030514,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015394,
http://urn.fi/urn:nbn:fi:au:seko:00518,,,,,koauau,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00518,,,,,kooauau,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00519,,kobuz,kobyz,kobyz,,,,,<http://www.yso.fi/onto/yso/p107650>,Keski-Aasia,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,Tee Github issue ,,http://www.wikidata.org/entity/Q1778051,"SPLIT? The Kirgisian variant of this is ""klak"" ",,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015583,
http://urn.fi/urn:nbn:fi:au:seko:00519,,,,,gobuz,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00519,,,,,qobuz,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00520,,kokyū,kokyū,kokyū,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,Tee Github issue ,,http://www.wikidata.org/entity/Q249105,"MERGE? Same as ""kucho"" seko:544",,,,,
http://urn.fi/urn:nbn:fi:au:seko:00520,,,,,kokyu,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00521,,komabue,komabue,komabue,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:00082,bambuhuilu,,,http://www.wikidata.org/entity/Q1064880,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00522,,komponiumi,componium,componium,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00730,orkestrioni,,,http://www.wikidata.org/entity/Q5156711,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00522,,,,,combinium,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00522,,,,,componiumi,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00522,,,,,kombiniumi,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00522,,,,,Komponium,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00523,,kŏmun'go,kŏmun'go,gomungo,,,,,<http://www.yso.fi/onto/yso/p109302>,Korea,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,http://www.wikidata.org/entity/Q713298,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00523,,,,,hyeongeum,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00523,,,,,hyŏn'gŭm,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00523,,,,,komun'go,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00523,,,,,kum,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00523,,,,,kūm,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00523,,,,,,,hyon'gum,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00524,,komuz,komuz,komuz,,,,,<http://www.yso.fi/onto/yso/p107666>,Kirgisia,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q645977,,,,skos:exactMatch,https://id.loc.gov/authorities/performanceMediums/mp2013015402,
http://urn.fi/urn:nbn:fi:au:seko:00524,,,,,homus,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00525,,konserttikantele,konsertkantele,concert kantele,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00470,kantele,,,http://www.wikidata.org/entity/Q59479456,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00525,,,,,koneistokantele,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00526,,kontra-alttoklarinetti,kontraalt klarinett,contra-alto clarinet,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00512,klarinetti,,,http://www.wikidata.org/entity/Q6517474,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015175,
http://urn.fi/urn:nbn:fi:au:seko:00527,,kontrabasso,kontrabas,double bass,,,,,<http://www.yso.fi/onto/yso/p94111>,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,Tee Github issue ,http://www.yso.fi/onto/yso/p15746,http://www.wikidata.org/entity/Q80019,"SPLIT?  altLabel ""basedla"" -->  WD ""basedla""",,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015216,http://www.wikidata.org/entity/Q102049376
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,b (kontrabasso),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,basedla,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,bass (kontrabasso),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,basse double,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,bassetto,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,basso (kontrabasso),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,bassoviulu (kontrabasso),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,cb (kontrabasso),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,contrebasse,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,db (kontrabasso),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00527,,,,,Kb (kontrabasso),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00528,,kontrabassohuilu,kontrabasflöjt,contrabass flute,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00417,huilu,,,http://www.wikidata.org/entity/Q587246,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015177,
http://urn.fi/urn:nbn:fi:au:seko:00529,,kontrabassoklarinetti,kontrabasklarinett,contrabass clarinet,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00512,klarinetti,,,http://www.wikidata.org/entity/Q2731509,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015176,
http://urn.fi/urn:nbn:fi:au:seko:00530,,kontrabassonokkahuilu,kontrabasblockflöjt,contrabass recorder,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00704,nokkahuilu,,,http://www.wikidata.org/entity/Q15824198,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015178,
http://urn.fi/urn:nbn:fi:au:seko:00531,,kontrabassopasuuna,kontrabasbasun,contrabass trombone,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00752,pasuuna,Tee Github issue ,,http://www.wikidata.org/entity/Q46996061,SPLIT? cimbasso is a different instrument!   ,,,skos:closeMatch,"http://id.loc.gov/authorities/performanceMediums/mp2013015607, http://id.loc.gov/authorities/performanceMediums/mp2015015011",https://fi.wikipedia.org/wiki/Cimbasso
http://urn.fi/urn:nbn:fi:au:seko:00531,,,,,cimbasso (pasuuna),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00531,,,,,contrasass sackbut,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00531,,,,,Kontrabassposaune,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00532,,kontrabassopommeri,kontrabaspommer,great contrabass pommer,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00791,pommeri,,,http://www.wikidata.org/entity/Q116207727,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00532,,,,,Großbass-Bomhart,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00532,,,,,Kontrabasspommer,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00532,,,,,,,Grossbass-Bomhart,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00533,,kontrabassosaksofoni,kontrabassaxofon,contrabass saxophone,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00879,saksofoni,,,http://www.wikidata.org/entity/Q1783263,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015179,
http://urn.fi/urn:nbn:fi:au:seko:00534,,kontrabassoserpentti,kontrabasserpent,contrabass serpent,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00915,serpentti,,,http://www.wikidata.org/entity/Q116207826,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015631,
http://urn.fi/urn:nbn:fi:au:seko:00534,,,,,anaconda,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00534,,,,,anakonda,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00535,,kontrafagotti,kontrafagott,contrabassoon,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00330,fagotti,,,http://www.wikidata.org/entity/Q83513,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015180,
http://urn.fi/urn:nbn:fi:au:seko:00535,,,,,contrafagotto,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00535,,,,,contrebasson,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00535,,,,,"double bassoon",en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00535,,,,,Kontrafagott,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00536,,kontramänkeri,kontramänkeri,counter mänkeri,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00690,mänkeri,,,http://www.wikidata.org/entity/Q116207961,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00537,,kontratenori,kontratenor,counter-tenor,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00668|http://urn.fi/urn:nbn:fi:au:seko:00033,mieslauluääni|altto,,,http://www.wikidata.org/entity/Q223166,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015186,
http://urn.fi/urn:nbn:fi:au:seko:00537,,,,,contratenor,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00537,,,,,counter-tenor,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00537,,,,,countertenor voice,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00537,,,,,Kt (kontratenori),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00537,,,,,,,kontratenori (aanialat),,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00538,,kora,kora,cora,,,,,<http://www.yso.fi/onto/yso/p118210>,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00398,harppu,,,http://www.wikidata.org/entity/Q585969,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015405,
http://urn.fi/urn:nbn:fi:au:seko:00538,,,,,korro,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00539,,korkea lauluääni,hög sångröst,high voice,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00583,lauluääni,,,http://www.wikidata.org/entity/Q98116969,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015341,
http://urn.fi/urn:nbn:fi:au:seko:00540,,kornetti,kornett,cornet,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,,http://www.yso.fi/onto/yso/p29784,http://www.wikidata.org/entity/Q202027,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00540,,,,,cnt (kornetti),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00540,,,,,cornetto,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00540,,,,,cornopean,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00540,,,,,venttiilikornetti,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00541,,kortholt,kortholt,kortholt,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01149,tuulikapselisoitin,,,http://www.wikidata.org/entity/Q259556,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00541,,,,,courtenaud,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00541,,,,,curtal,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00542,,kosketinsoitinsyntetisaattori,keyboard,electronic keyboard,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01021|http://urn.fi/urn:nbn:fi:au:seko:00543,sähkösoitin|kosketinsoitin,,,http://www.wikidata.org/entity/Q1343007,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015242,
http://urn.fi/urn:nbn:fi:au:seko:00542,,,,,digital keyboard,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00542,,,,,keyboard synthesizer,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00542,,,,,synt (kosketinsoitinsyntetisaattori),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00543,,kosketinsoitin,klaverinstrument,keyboard instrument,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00953,soitin,Tee Github issue ,http://www.yso.fi/onto/yso/p7982,http://www.wikidata.org/entity/Q52954,klaveerisoitin on alakäsite ...,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015382,
http://urn.fi/urn:nbn:fi:au:seko:00543,,,,,keyb (kosketinsoitin),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00543,,,,,keyboards (kosketinsoitin),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00543,,,,,klaveeri,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00543,,,,,klaveri,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00543,,,,,sormio (kosketinsoitin),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00543,,,,,tangentinstrument,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,kotilotorvi,snäcktrumpet,shell trumpet,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,Tee Github issue ,,http://www.wikidata.org/entity/Q2606377,MERGE? conch 00059,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,boon,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,ch'uru phuku,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,conch,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,conque,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,dung dkar,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,horagai,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,jinkai,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,Muschelhorn,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,śaṅkh,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,Schneckenhorn,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,Schneckentrompete,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00544,,,,,,,sankh,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00545,,koto,koto,koto,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,http://www.wikidata.org/entity/Q289037,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015406,
http://urn.fi/urn:nbn:fi:au:seko:00546,,kotsuzumi,kotsuzumi,kotsuzumi,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:01092,tiimalasirumpu,,,http://www.wikidata.org/entity/Q50357992,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015408,
http://urn.fi/urn:nbn:fi:au:seko:00546,,,,,ko tsuzumi,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00547,,koza,koza,koza,,,,,<http://www.yso.fi/onto/yso/p105244>,Puola,http://urn.fi/urn:nbn:fi:au:seko:01024,säkkipilli,Tee Github issue ,,http://www.wikidata.org/entity/Q16858619,"MERGE? Is this the same as ""duda"" or ""volynka""?",,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015039,
http://urn.fi/urn:nbn:fi:au:seko:00547,,,,,kozio,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00548,,krar,krar,krar,,,,,<http://www.yso.fi/onto/yso/p105330>,Etiopia,http://urn.fi/urn:nbn:fi:au:seko:00625,lyyra,,,http://www.wikidata.org/entity/Q1786674,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015409,
http://urn.fi/urn:nbn:fi:au:seko:00548,,,,,kerâr,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00548,,,,,,,kerar,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00549,,kromaattinen harppu,kromatisk harpa,chromatic harp,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00398,harppu,,,http://www.wikidata.org/entity/Q116209586,,,,skos:broaderMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015325,
http://urn.fi/urn:nbn:fi:au:seko:00550,,krumhorn,crumhorn,crumhorn,,,,,<http://www.yso.fi/onto/yso/p94111>,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:01149,tuulikapselisoitin,,,http://www.wikidata.org/entity/Q930367,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015190,
http://urn.fi/urn:nbn:fi:au:seko:00550,,,,,krumhorni,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00550,,,,,Krummhorn,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00550,,,,,tournebout,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00551,,krusta,krousta,krousta,,,,,<http://www.yso.fi/onto/yso/p105037>,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,Tee Github issue ,,PUUTTUU,SPLIT? Isn't this just a general label for drums in the Greek language?,,,,,https://www.youtube.com/watch?v=H_shqU7tgxE|https://www.pointculture.be/mediatheque/musiques-du-monde/greek-folk-instruments-vol-4-krousta-percussion-instr-ms0329
http://urn.fi/urn:nbn:fi:au:seko:00551,,,,,krousta,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,ksylofoni,xylofon,xylophone,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00627,lyömäsoitin,,http://www.yso.fi/onto/yso/p12710,http://www.wikidata.org/entity/Q165666,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015810,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,Gigelyra,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,Holzharmonika,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,hölzernes Gelächter,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,hölzernes Glachter,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,Strohfiedel,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,xf (ksylofoni),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,xil (ksylofoni),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,xyl (ksylofoni),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,,,holzernes Gelachter,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00552,,,,,,,holzernes Glachter,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00553,,kuan,kuan,kuan,,,,,<http://www.yso.fi/onto/yso/p104984>,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00611,lovihuilu,,,http://www.wikidata.org/entity/Q116230940,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00554,,kucho,kucho,kūchō,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,,,http://www.wikidata.org/entity/Q116231260,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00554,,,,,kūchō,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00555,,kudüm,kudüm,kudüm,,,,,<http://www.yso.fi/onto/yso/p105573>,Turkki,http://urn.fi/urn:nbn:fi:au:seko:00753,patarumpu,,,http://www.wikidata.org/entity/Q6441836,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00555,,,,,kudum,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00556,,kulingtang,kulingtang,kulingtang,,,,,<http://www.yso.fi/onto/yso/p105337>,Kaakkois-Aasia,http://urn.fi/urn:nbn:fi:au:seko:00376,gongi,,,http://www.wikidata.org/entity/Q1791487,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015410,
http://urn.fi/urn:nbn:fi:au:seko:00556,,,,,calculintang kolintang,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00556,,,,,gulintangan,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00556,,,,,klentangan,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00556,,,,,kolintang,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00556,,,,,kwintangan,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00556,,,,,totobuang,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,kulkunen,slädbjällra,jingle bell,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00627,lyömäsoitin,,,http://www.wikidata.org/entity/Q956406,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,,,,bubentsy,ru,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,,,,grelots,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,,,,malamari,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,,,,peltru,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,,,,Schellen,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,,,,sleigh bell,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00557,,,,,sonagli,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00558,,kundi,kundi,kundi,,,,,<http://www.yso.fi/onto/yso/p184560>,Keskinen Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00398,harppu,,,http://www.wikidata.org/entity/Q104996348,,,http://www.mimo-db.eu/InstrumentsKeywords/3289,,,
http://urn.fi/urn:nbn:fi:au:seko:00559,,kuõkle,kockles,kokle,,,,,<http://www.yso.fi/onto/yso/p94259>,Latvia,http://urn.fi/urn:nbn:fi:au:seko:00799,psaltteri,,,http://www.wikidata.org/entity/Q3504809,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00559,,,,,kuokle,fi,,,,,,,,,,,,,,,
