seko,preflLabel,prefLabel@sv,prefLabel@en,altLabel,alt_lang,countryOfOrign,broader,broader_prefLabel,broader2,yso-mapping,wikidata-mapping,skos:editorialNote,SEKO-LCMPT-mapping,SEKO-LC-link
http://urn.fi/urn:nbn:fi:au:seko:00058,askomandura,askomandura,askomandura,,,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:01024,säkkipilli,,,https://www.wikidata.org/entity/Q20948948,,,
http://urn.fi/urn:nbn:fi:au:seko:00059,atecocoli,atecocoli,atecocoli,,,Meksiko,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00059,,,,atecocolli,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00059,,,,tecciztli,nah,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00060,atumpan,atumpan,atumpan,,,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:01040,talking drum,,,https://www.wikidata.org/entity/Q55604467,,,lcmpt:mp2013015034
http://urn.fi/urn:nbn:fi:au:seko:00061,aulos,aulos,aulos,,,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,http://www.wikidata.org/entity/Q324299,,,lcmpt:mp2013015458
http://urn.fi/urn:nbn:fi:au:seko:00061,,,,avlos,he,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00061,,,,diaulos,he,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00062,automaattipiano,automatiskt piano,mechanical piano,,,,http://urn.fi/urn:nbn:fi:au:seko:000633,automaattisoitin,,,http://www.wikidata.org/entity/Q593995,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015458
http://urn.fi/urn:nbn:fi:au:seko:00063,automaattisoitin,mekaniskt musikinstrument,mechanical instrument,,,,http://urn.fi/urn:nbn:fi:au:seko:00953,soitin,,http://www.yso.fi/onto/yso/p13528,http://www.wikidata.org/entity/Q1559267,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015456
http://urn.fi/urn:nbn:fi:au:seko:00063,,,,automatofone,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00063,,,,mekaaninen soitin,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00063,,,,soittokone (automaattisoitin),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,automaattiurut,automatisk orgel,musical clock,,,,http://urn.fi/urn:nbn:fi:au:seko:01167|http://urn.fi/urn:nbn:fi:au:seko:00063,urut|automaattisoitin,,,https://www.wikidata.org/entity/Q1434775,http://urn.fi/URN:NBN:fi:au:ykl:78.875,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015490
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,Flötenuhr,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,flute-clock,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,Laufwerk,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,mekaaniset urut,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,Orgelwalze,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,Orgeluhr,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,clock-organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,flute clock,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,flute-playing clock,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,mechanical clock-organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00065,avainviulu,nyckelharpa,keyed fiddle,,,Ruotsi|Suomi,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q182718,,,lcmpt:mp2013015385
http://urn.fi/urn:nbn:fi:au:seko:00065,,,,nyckelharpa,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00065,,,,Schlüsselfidel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00065,,,,silverbasharpa,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00066,ayacachtli,ayacachtli,ayacachtli,,,Meksiko,http://urn.fi/urn:nbn:fi:au:seko:00404,helistin,,,https://www.wikidata.org/entity/Q8210684,,,
http://urn.fi/urn:nbn:fi:au:seko:00067,aykhori,aykhori,aykhori,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00067,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q116213856,,,
http://urn.fi/urn:nbn:fi:au:seko:00068,āžrags,āžrags,āžrags,,,Latvia,http://urn.fi/urn:nbn:fi:au:seko:00899,sarvi (puhallinsoitin),,,http://www.wikidata.org/entity/Q116213902,https://github.com/jarmosaarikko/SEKO/issues/16,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015496
http://urn.fi/urn:nbn:fi:au:seko:00068,,,,azrags,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00069,azusayumi,azusayumi,azusa yumi,,,Japani,http://urn.fi/urn:nbn:fi:au:seko:00955,soittokaari,,,https://www.wikidata.org/entity/Q4833134,,,lcmpt:mp2013015038
http://urn.fi/urn:nbn:fi:au:seko:00070,bağlama,saz,bağlama,,,Turkki,http://urn.fi/urn:nbn:fi:au:seko:01139,tunbūr,,,https://www.wikidata.org/entity/Q717773,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015038
http://urn.fi/urn:nbn:fi:au:seko:00070,,,,baglama,tr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00070,,,,saz,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00071,baglamas,baglamas,baglamas,,,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:00174,buzuki,http://krassijeliazkov.com/en/bulgarian-tamboura/history-of-instrument/,,https://www.wikidata.org/entity/Q528239,,,
http://urn.fi/urn:nbn:fi:au:seko:00071,,,,baglama,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00072,bailama,bailama,tambouras,,,Bulgaria,http://urn.fi/urn:nbn:fi:au:seko:00072,näppäilysoitin,,,https://www.wikidata.org/entity/Q3559944,https://www.balkanfolk.com/bulgarian-music-instruments.php,,lcmpt:mp2013015076
http://urn.fi/urn:nbn:fi:au:seko:00072,,,,dranakia,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00072,,,,dzunga,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00073,bajan,bajan,bayan,,,Venäjä,http://urn.fi/urn:nbn:fi:au:seko:00710,näppäinharmonikka,,,https://www.wikidata.org/entity/Q804099,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015076
http://urn.fi/urn:nbn:fi:au:seko:00073,,,,baân,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00074,bajones,bajones,bajones,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:01004,suu-urut,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00074,,,,bajunes,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00075,balaban (klarinettisoitin),balaban (klarinettinstrument),balaban (single reed instrument),,,Uzbekistan|Tadzikistan,http://urn.fi/urn:nbn:fi:au:seko:00513,klarinettisoitin,,,PUUTTUU,,,lcmpt:mp2013015042
http://urn.fi/urn:nbn:fi:au:seko:00076,bālabān (oboesoitin),bālabān (oboeinstrument),bālabān (double reed instrument),,,Kaukasus|Azerbaidzan,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,https://www.wikidata.org/entity/Q2035157,,,lcmpt:mp2013015046
http://urn.fi/urn:nbn:fi:au:seko:00076,,,,balaban (oboesoitin),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00076,,,,balamán,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,balafoni,balafon,balafon,,,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00552,ksylofoni,,,https://www.wikidata.org/entity/Q789141,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,balafo,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,balafou,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,bala,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,balo,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00078,balalaikka,balalajka,balalaika,,,Venäjä,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,http://www.yso.fi/onto/yso/p1509,http://www.wikidata.org/entity/Q178389,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015044
http://urn.fi/urn:nbn:fi:au:seko:00078,,,,balalaika,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00079,balalaikkaorkesteri,balalajkaorkester,balalaika orchestra,,,Venäjä|Ukraina,http://urn.fi/urn:nbn:fi:au:seko:00728,orkesteri,,,http://www.wikidata.org/entity/Q98142367,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015832
http://urn.fi/urn:nbn:fi:au:seko:00080,balalaikkayhtye,balalajkagrupp,balalaika band,,,,http://urn.fi/urn:nbn:fi:au:seko:00954,soitinyhtye,,,http://www.wikidata.org/entity/Q116214362,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015846
http://urn.fi/urn:nbn:fi:au:seko:00081,bambir,bambir,bambir,,,Armenia,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q102047921,https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-4002268159,,
http://urn.fi/urn:nbn:fi:au:seko:00082,bambuhuilu,bambuflöjt,bamboo flute,,,Aasia,http://urn.fi/urn:nbn:fi:au:seko:00851,reunahuilu,,,https://www.wikidata.org/entity/Q54820129,,,
http://urn.fi/urn:nbn:fi:au:seko:00083,bambusarja,anklung,anklung,,,,http://urn.fi/urn:nbn:fi:au:seko:006277,lyömäsoitin,,,https://www.wikidata.org/entity/Q540049,,,
http://urn.fi/urn:nbn:fi:au:seko:00083,,,,anklung,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00084,ban,paiban,jin qian ban,,,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00627,lyömäsoitin,,,PUUTTUU,tämä on eri kuin paiban https://www.wikidata.org/entity/Q5960459,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015362
http://urn.fi/urn:nbn:fi:au:seko:00084,,,,pan,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00085,bana,bana,bana,,,Intia|Mandla (Intia),http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q102048081,https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-4002268170?rskey=y01fNW&result=1,,
http://urn.fi/urn:nbn:fi:au:seko:00085,,,,vana,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00086,banam,banam,banam,,,Keski-Intia,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q15785425,,,
http://urn.fi/urn:nbn:fi:au:seko:00086,,,,bānām,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00086,,,,bānom,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00087,bandola,bandola,bandola,,,Etekä-Amerikka|Keski-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q806351,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015052
http://urn.fi/urn:nbn:fi:au:seko:00088,bandolín,bandolín,bandolín,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00637,mandoliini,,,https://www.wikidata.org/entity/Q16837625,onko tämä nyt linkattu trinidadilainen vai sittenkin equadorilainen  http://www.wikidata.org/entity/Q4854663,,
http://urn.fi/urn:nbn:fi:au:seko:00089,bandoneon,bandoneon,bandoneon,,,Argentiina|Uruguay,http://urn.fi/urn:nbn:fi:au:seko:00710,näppäinharmonikka,,http://www.yso.fi/onto/yso/p30124,https://www.wikidata.org/entity/Q215032,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015049
http://urn.fi/urn:nbn:fi:au:seko:00089,,,,bandoneón,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00089,,,,bandonion,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00090,bandora,pandora,bandora,,,Englanti|Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,https://www.wikidata.org/entity/Q16950185,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015050
http://urn.fi/urn:nbn:fi:au:seko:00091,bandura,bandura,bandura,,,Ukraina,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q262414,,,
http://urn.fi/urn:nbn:fi:au:seko:00091,,,,bandoura,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00091,,,,kobza,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00092,bandurria,bandurria,bandurria,,,Espanja|Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,https://www.wikidata.org/entity/Q370534,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015052
http://urn.fi/urn:nbn:fi:au:seko:00092,,,,mandurria,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00093,bangsi,bangsi,bangsi,,,Indonesia,http://urn.fi/urn:nbn:fi:au:seko:00418,huilusoitin,,,https://www.wikidata.org/entity/Q25630013,,,
http://urn.fi/urn:nbn:fi:au:seko:00093,,,,bangseli,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00093,,,,bansi,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,bangwe,bangwe,bangwe,,,Eteläinen Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,https://www.wikidata.org/entity/Q15785448,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,bango,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,ndyele,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,pango,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,pangwe,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00095,banhu,banhu,banhu,,,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q60689,,,
http://urn.fi/urn:nbn:fi:au:seko:00095,,,,ban-hu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,banjo,banjo,,,Pohjois-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,http://www.yso.fi/onto/yso/p3696,http://www.wikidata.org/entity/Q258896,,,
http://urn.fi/urn:nbn:fi:au:seko:00096,,,,bjo (banjo),,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00097,banjoliini,banjolin,banjolin,,,Pohjois-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,,,https://www.wikidata.org/entity/Q4855865,,,
http://urn.fi/urn:nbn:fi:au:seko:00098,banjoriina,banjorine,banjeaurine,,,Pohjois-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,,,https://www.wikidata.org/entity/Q4855834,,,
http://urn.fi/urn:nbn:fi:au:seko:00098,,,,banjourine,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00098,,,,banjorine,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,bānsurī,bansuri,bansuri,,,Pohjois-Intia,http://urn.fi/urn:nbn:fi:au:seko:00082,bambuhuilu,,,https://www.wikidata.org/entity/Q960389,https://doi.org/10.1093/gmo/9781561592630.article.L2274885,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,bāṃsurĩ,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,bansoori,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,bānsrī,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,bā̃surī,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,bā̃surī bā̃sī,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,vamshi,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00100,baraban,baraban,barabanka,,,Ukraina|Valko-Venäjä|Euroopan Venäjä,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,https://www.wikidata.org/entity/Q28464940,https://doi.org/10.1093/gmo/9781561592630.article.L2274833,,
http://urn.fi/urn:nbn:fi:au:seko:00101,barbitos,barbitos,barbiton,,,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:00625,lyyra,,,https://www.wikidata.org/entity/Q790312,,,
http://urn.fi/urn:nbn:fi:au:seko:00101,,,,varvitos,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00102,baritoni,baryton,bass-baritone voice,,,,http://urn.fi/urn:nbn:fi:au:seko:00494|http://urn.fi/urn:nbn:fi:au:seko:00668,keskikorkea lauluääni|mieslauluääni,,http://www.yso.fi/onto/yso/p29854,http://www.wikidata.org/entity/Q31687,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015063
http://urn.fi/urn:nbn:fi:au:seko:00102,,,,B-Bar (bassobaritoni),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00102,,,,Bar (baritoni),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00102,,,,baritono,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00102,,,,barytoni (lauluääni),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00102,,,,bassobaritoni,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00102,,,,tenoribaritoni,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00103,baritonikitara,barytongitarr,baritone guitar,,,,http://urn.fi/urn:nbn:fi:au:seko:005044,kitara,,,http://www.wikidata.org/entity/Q64038,,,
http://urn.fi/urn:nbn:fi:au:seko:00104,baritonisaksofoni,barytonsaxofon,baritone saxophone,,,,http://urn.fi/urn:nbn:fi:au:seko:00879,saksofoni,,,https://www.wikidata.org/entity/Q808218,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015057
http://urn.fi/urn:nbn:fi:au:seko:00104,,,,bs (baritonisaksofoni),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00105,baritonitorvi,baritonhorn,baritone horn,,,,http://urn.fi/urn:nbn:fi:au:seko:00904,saxhorn,,,http://www.wikidata.org/entity/Q790468,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015056
http://urn.fi/urn:nbn:fi:au:seko:00105,,,,baritone horn,sv,,http://urn.fi/urn:nbn:fi:au:seko:00904,saxhorn,,,http://www.wikidata.org/entity/Q790468,,,
http://urn.fi/urn:nbn:fi:au:seko:00105,,,,barytonitorvi,fi,,http://urn.fi/urn:nbn:fi:au:seko:00904,saxhorn,,,http://www.wikidata.org/entity/Q790468,,,
http://urn.fi/urn:nbn:fi:au:seko:00106,barokkikitara,barockgitarr,"Baroque guitar
",,,,http://urn.fi/urn:nbn:fi:au:seko:00504,kitara,,,https://www.wikidata.org/entity/Q748119,,,
http://urn.fi/urn:nbn:fi:au:seko:00107,barytoni,baryton,baryton,,,,http://urn.fi/urn:nbn:fi:au:seko:01185,viola da gamba,,,https://www.wikidata.org/entity/Q521151,,,
http://urn.fi/urn:nbn:fi:au:seko:00107,,,,viola di bardone,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00107,,,,viola di bordone,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00108,basedla,basedla,basedla,,,Liettua,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q102049376,,,
http://urn.fi/urn:nbn:fi:au:seko:00109,basettiharmonikka,basettharmonika,chromatic button accordion,,,,http://urn.fi/urn:nbn:fi:au:seko:00710,näppäinharmonikka,,,https://www.wikidata.org/entity/Q1087611,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015108
http://urn.fi/urn:nbn:fi:au:seko:00110,basettiklarinetti,bassettklarinett,basset clarinet,,,,http://urn.fi/urn:nbn:fi:au:seko:00512,klarinetti,,,http://www.wikidata.org/entity/Q810511,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015072
http://urn.fi/urn:nbn:fi:au:seko:00110,,,,Bassetklarinette,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00110,,,,clarinette de basset,fr,,http://urn.fi/urn:nbn:fi:au:seko:00512,klarinetti,,,http://www.wikidata.org/entity/Q810511,,,
http://urn.fi/urn:nbn:fi:au:seko:00111,basettitorvi,bassetthorn,basset horn,,,,http://urn.fi/urn:nbn:fi:au:seko:00512,klarinetti,,,http://www.wikidata.org/entity/Q810515,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015073
http://urn.fi/urn:nbn:fi:au:seko:00111,,,,corno di bassetto,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00112,bassanello,bassanello,bassanello,,,Italia,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,https://www.wikidata.org/entity/Q3636033,,,
http://urn.fi/urn:nbn:fi:au:seko:00112,,,,bassanelli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00113,basse de violon,basse de violon,bass violin,,,,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q4867994,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015120
http://urn.fi/urn:nbn:fi:au:seko:00113,,,,bassoviulu (basse de violon),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00114,basso,bas (sångstämma),bass voice,,,,http://urn.fi/urn:nbn:fi:au:seko:00668|http://urn.fi/urn:nbn:fi:au:seko:00654,mieslauluääni|matala lauluääni,,http://www.yso.fi/onto/yso/p29965,http://www.wikidata.org/entity/Q810447,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015071
http://urn.fi/urn:nbn:fi:au:seko:00114,,,,B (basso),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00114,,,,bass (basso),sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00114,,,,basso profondo,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00115,bassobanjo,basbanjo,bass banjo,,,Pohjois-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:000966,banjo,,,https://www.wikidata.org/entity/Q810475,,,
http://urn.fi/urn:nbn:fi:au:seko:00116,bassochalumeau,baschalumeau,bass chalumeau,,,,http://urn.fi/urn:nbn:fi:au:seko:00198,chalumeau,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015125
http://urn.fi/urn:nbn:fi:au:seko:00116,,,,Baß-Chalumeau,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00116,,,,basson di chalumeau,fr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00116,,,,chalimou basson,fr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00117,bassogamba,basgamba,bass gamba,,,,http://urn.fi/urn:nbn:fi:au:seko:01185,viola da gamba,,,https://www.wikidata.org/entity/Q40125,,,
http://urn.fi/urn:nbn:fi:au:seko:00117,,,,bass viol,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00118,bassohuilu,bassflöjt,bass flute,,,,http://urn.fi/urn:nbn:fi:au:seko:00417,huilu,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015066
http://urn.fi/urn:nbn:fi:au:seko:00119,bassokitara,basgitarr,bass guitar,,,,http://urn.fi/urn:nbn:fi:au:seko:00504,kitara,,http://www.yso.fi/onto/yso/p2666,http://www.wikidata.org/entity/Q46185,,,
http://urn.fi/urn:nbn:fi:au:seko:00119,,,,b (bassokitara),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00119,,,,bass (bassokitara),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00120,bassoklarinetti,basklarinett,bass clarinet,,,,http://urn.fi/urn:nbn:fi:au:seko:00512,klarinetti,,,http://www.wikidata.org/entity/Q8345,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015064
http://urn.fi/urn:nbn:fi:au:seko:00120,,,,b-cl (bassoklarinetti),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00120,,,,Bassklarinette,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00120,,,,clarinette basse,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00120,,,,clarone,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00121,bassonokkahuilu,basblockflöjt,bass recorder,,,,http://urn.fi/urn:nbn:fi:au:seko:00704,nokkahuilu,,,https://www.wikidata.org/entity/Q3353648,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015068
http://urn.fi/urn:nbn:fi:au:seko:00122,bassopasuuna,bastrombon,bass trombone,,,,http://urn.fi/urn:nbn:fi:au:seko:00752,pasuuna,,,PUUTTUU,,skos:closeMatch,"http://id.loc.gov/authorities/performanceMediums/mp2013015070, http://id.loc.gov/authorities/performanceMediums/mp2013015607"
http://urn.fi/urn:nbn:fi:au:seko:00122,,,,bass sackbut,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00122,,,,Bassposaune,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00123,bassopommeri,basbombard,bass bombard,,,,http://urn.fi/urn:nbn:fi:au:seko:00791,pommeri,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00123,,,,bassoskalmeija,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00123,,,,basskalmeja,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00124,bassorumpu,bastrumma,orchestral bass drum,,,,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015065
http://urn.fi/urn:nbn:fi:au:seko:00124,,,,tamburone,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00124,,,,gran cassa,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00124,,,,gran tamburo,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00124,,,,grosse caisse,fr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00124,,,,grosse Trommel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00124,,,,isorumpu,fi,,,,,,,,,
